A1,A2,A3,A4,A5,Class
-0.386704,0.607664,0.518984,0.073507,-0.454091,1
-0.795283,-0.863198,-0.293011,-1.570706,3.570274,1
0.584429,1.608769,-1.336034,-0.857682,-0.640209,1
1.905946,-0.748476,-0.987227,-0.3575,-0.2311,1
1.571323,0.812957,0.174707,-0.785847,0.121822,1
-0.601299,-0.061349,2.047845,-1.464285,-0.898316,1
-0.589175,-1.027433,0.723965,1.411759,-1.456671,1
-0.892275,-1.168722,-0.539894,0.18791,-0.138041,1
-0.204844,1.120896,-1.304324,-0.768554,0.179764,1
2.849194,-1.022602,-1.033659,-0.627545,-0.217054,1
0.489862,1.333435,-1.246567,-0.733967,0.274579,1
2.535182,-1.086605,-0.543291,-0.332225,-0.280264,1
-0.701928,-0.284756,0.65828,-1.271396,-1.075655,1
2.632174,-1.146986,-1.039322,-0.757911,-0.366299,1
1.966566,-1.150608,-0.707502,-0.296308,-0.25217,1
-0.675255,0.054581,1.83154,-1.58667,-0.868467,1
-0.609786,-0.30287,1.22226,-1.248781,-0.67357,1
-0.828018,-0.406724,1.652606,-1.512174,-0.703419,1
-0.772247,-0.39344,1.867779,0.753275,-0.857932,1
2.810397,-0.026328,-1.102741,0.058874,-0.397904,1
-0.575839,0.649931,1.77265,-1.364515,-0.634942,1
0.840246,0.965115,-0.223929,0.358185,0.717048,1
-0.734663,-0.226791,1.402326,-1.34057,-0.540127,1
0.077645,-0.864406,0.577874,2.408131,1.075238,1
0.141903,1.183692,0.015026,0.884972,0.583605,1
-0.570989,-0.042027,0.99463,0.573689,-0.850909,1
-0.878939,-1.107135,-0.230724,-0.827085,-0.945724,1
-0.390341,1.602731,-1.524027,-0.141996,-0.454091,1
2.393331,-1.175968,0.586934,-0.94814,0.383441,1
3.74637,-0.814894,-1.013274,-0.646169,-0.037959,1
0.344374,-0.567335,-1.005347,-0.430665,-0.241635,1
3.512377,-0.855953,-0.562544,0.073507,-0.352253,1
-0.138162,1.386569,-1.260157,-0.769884,-0.355764,1
-0.934709,-1.237556,-0.533099,0.093461,-2.055409,1
-0.830443,-1.126456,-0.324721,-1.578688,2.669533,1
-0.762548,-0.258188,0.930078,-1.163644,-0.138041,1
-0.529767,0.595588,0.030881,-0.036905,-0.459358,1
0.962698,1.752474,-1.25676,-0.776535,0.276335,1
1.310657,-0.510578,-0.488932,-0.647499,-0.220565,1
3.214126,-0.829385,-0.384743,-0.686077,-0.246903,1
2.734016,-0.951354,-1.00195,-0.622224,-0.224077,1
-0.804982,-1.047962,-0.154847,0.302314,2.265692,1
-0.660707,-0.457443,1.266427,1.280062,-0.933433,1
0.73113,1.233204,-1.49345,-0.809792,0.062123,1
1.505854,0.800881,-1.19787,-0.298968,0.062123,1
0.658385,0.050959,-0.315661,-0.018281,-0.624407,1
0.323763,-0.115691,-1.174088,-0.687407,-0.243391,1
0.857219,0.81175,-1.289602,-0.882957,1.384264,1
-0.179383,0.337161,-1.244302,-0.276354,-0.364544,1
-0.242428,2.165475,-0.185424,0.734651,-0.71571,1
-0.12725,0.268327,-1.271482,-0.272363,-0.522568,1
-0.790433,-0.612017,1.310594,0.77855,-0.138041,1
-0.077542,0.021976,-1.2024,-1.09713,3.203305,1
-0.88985,-1.162684,-0.531966,0.203874,-0.138041,1
0.957848,1.094329,-1.423236,-1.258093,-0.138041,1
-0.423076,0.403579,1.104481,-1.256763,-0.536615,1
0.214647,0.029222,-0.509316,-0.674104,-0.001087,1
0.466826,0.567813,-1.18428,-0.297638,-0.289043,1
0.595341,1.454195,-1.244302,-0.727315,-0.318892,1
-1.057162,-0.913918,0.636763,1.757629,-1.181005,1
1.778644,0.075111,-0.077838,-0.757911,0.220148,1
0.625651,-0.845084,-0.69731,-0.345528,-0.513789,1
-0.68253,0.572644,0.673003,0.493873,-0.138041,1
-0.815894,-0.614432,1.148648,0.887632,-1.177493,1
-1.943427,-0.762967,-0.328118,-0.773875,-0.46287,1
-0.626759,0.026806,1.107879,-1.407083,-0.668302,1
-0.551591,1.119689,-1.471933,-0.244427,0.123578,1
0.169788,1.570125,-1.420971,0.741303,-0.663035,1
-0.70799,-0.883728,-0.434572,0.700064,1.528242,1
-0.763761,0.066657,0.443107,-1.154332,-0.138041,1
1.093637,-0.82214,-1.084621,-0.70337,-0.313624,1
2.354534,-0.16158,0.602788,-0.816443,-0.308357,1
0.820847,1.053271,-1.269217,-0.925525,1.171809,1
1.966566,-0.203846,-1.167293,-0.25906,0.18152,1
-0.654645,-0.442952,1.935729,-1.236809,-0.677082,1
0.169788,0.169304,-1.151438,-0.663462,-0.234612,1
-0.785584,-0.36325,1.448758,-1.544101,-1.184517,1
2.497597,-1.008111,-0.987227,-0.424014,-0.234612,1
0.588066,1.762135,-1.343961,-0.188556,0.462453,1
-0.579476,-0.563712,1.917609,-1.840751,-0.943968,1
1.166381,0.889036,-1.273747,-0.715343,-0.322404,1
-0.286075,1.178861,0.446505,0.145342,-0.448823,1
-0.912886,-1.182006,-0.393803,-1.254102,-0.138041,1
-0.901974,-1.066076,-0.513846,0.033599,-0.138041,1
-0.203632,0.922849,0.465757,-0.988048,-0.454091,1
-0.493395,-0.544391,1.50425,2.046298,-1.152912,1
0.510473,-0.463481,-1.098211,-0.634196,-0.020401,1
-0.56129,0.294895,0.573344,-1.057222,-0.476917,1
0.214647,-0.205054,-0.518376,-0.294978,-0.318892,1
-0.718902,-0.36325,1.598247,0.857036,-0.756094,1
-0.597662,0.482073,1.648076,-1.284698,-0.138041,1
0.754165,-0.348759,-0.417585,-0.177914,-0.424242,1
-0.876514,-1.113173,-0.285084,1.445016,-0.138041,1
-0.820744,-0.828178,0.837214,1.721712,-0.138041,1
-0.648583,-0.192978,2.04558,-1.58933,0.623989,1
-0.596449,0.038882,0.438577,0.189241,-1.045806,1
3.07955,-1.811168,-0.645215,-0.643508,0.011204,1
-0.46551,2.514472,-1.45268,-0.921535,0.959353,1
-0.386704,-0.915125,0.760204,2.115472,-1.409263,1
-0.703141,0.662007,0.693388,0.789192,-0.977329,1
0.521384,1.556842,0.276631,0.465937,-0.457603,2
-0.769823,-0.848707,-0.261301,0.980751,-0.138041,2
0.160089,-1.020187,1.378544,-1.373826,0.458941,2
-0.717689,-0.459858,-0.245446,1.994417,1.940863,2
-0.61706,-0.369288,0.877983,0.887632,-1.260017,2
-0.30911,1.716246,0.206417,0.484561,1.129669,2
-0.249703,1.865989,-0.107283,0.702725,0.845224,2
0.112805,-0.566128,0.145263,1.353227,0.850492,2
-0.749212,-0.657906,0.918753,1.258778,2.471124,2
-0.4352,2.365937,0.482744,0.414056,-0.499743,2
-0.240004,-0.997243,0.897236,0.426029,1.124401,2
0.218284,1.917916,0.1849,0.052223,-0.390881,2
-0.269101,-0.151919,1.28115,-1.329927,-0.543638,2
-0.370943,-0.861991,1.345702,0.771899,-1.098481,2
-0.627972,-0.208677,1.422711,0.710707,1.802152,2
-0.77346,-0.701379,0.518984,1.790886,-1.030004,2
-0.287287,-1.035886,1.265295,0.822449,-0.138041,2
-0.585538,-0.541975,0.035411,0.757266,1.479079,2
-0.317597,-0.014252,1.892694,-1.359193,-0.63143,2
-0.723751,-0.823347,-0.17863,1.842766,-2.144956,2
0.445003,1.587032,0.381953,-0.072822,0.20259,2
-0.305473,-0.477972,1.375146,-1.190249,0.592384,2
-0.691017,-1.060038,-0.051791,0.625569,1.105087,2
-0.83893,-0.636169,-0.462884,1.113778,-0.138041,2
-0.655857,-0.875274,-0.432307,1.282723,1.215705,2
-0.655857,-0.65066,-0.36549,1.028641,-1.082679,2
-0.16241,2.310387,-1.505907,0.298323,0.546733,2
-0.330934,-0.977921,1.460083,0.714697,2.739766,2
-1.063224,-1.829282,-1.373406,-1.799513,-0.138041,2
0.070371,-1.212196,1.876839,-1.417725,-0.868467,2
-0.658282,-0.875274,-0.444765,1.198916,1.198146,2
0.103106,-0.149504,0.941403,-1.202222,1.370218,2
-0.403678,-0.099992,0.129408,1.273411,-1.156423,2
-0.395191,0.378219,0.905163,1.476942,-0.750826,2
-0.86924,-0.899427,-0.485534,0.551074,-0.138041,2
-0.828018,-0.59511,-1.527425,2.461342,-0.138041,2
-0.824381,-0.817309,-0.280554,-1.379147,-0.138041,2
-0.286075,-0.802818,0.652618,0.368827,0.80484,2
-0.783159,-0.759344,0.986702,0.689422,-0.88427,2
-0.80377,-1.017772,-0.077838,2.2046,-1.346053,2
-0.229092,-0.312531,1.102216,1.116439,2.081329,2
-0.600087,-0.112068,1.454421,0.735982,-1.326739,2
-0.733451,-0.906672,-0.15145,0.702725,-0.138041,2
-0.750424,-0.715871,-0.017816,-1.017314,2.30432,2
-0.126038,-0.497294,1.178093,2.25515,-1.228413,2
-0.092091,0.122207,-1.744863,0.987403,-0.678837,2
0.38802,-0.720701,2.270946,-1.337909,-0.562953,2
0.683846,-0.566128,2.030858,-1.258093,-0.58929,2
-0.905612,-1.066076,-0.122005,2.036986,-1.152912,2
-0.5916,-0.639791,-0.111813,1.249466,2.213017,2
-0.835292,-0.767798,0.258512,2.30304,-1.530416,2
-0.841354,-0.312531,-0.129932,1.36919,-0.138041,2
-0.740725,-0.436914,-0.030273,1.651207,-1.27582,2
-0.691017,-0.833008,0.190562,2.349599,-1.953571,2
-1.070498,-0.917541,-0.023478,1.571391,-1.879826,2
-0.82923,-0.927201,-0.431175,-1.022635,1.821466,2
-0.366093,0.306971,0.93121,1.426392,-0.929921,2
-0.726176,-0.874067,-0.112945,1.262769,-0.138041,2
-0.329721,-0.229206,0.274366,2.474644,-1.421554,2
-0.672831,-0.331852,-0.16051,0.440662,1.387776,2
-0.832868,-0.895804,0.052398,2.445379,-0.138041,2
-0.842567,-1.005696,0.207549,0.414056,-0.138041,2
0.688695,-0.53956,1.922139,-1.280708,-0.564708,2
-0.580688,-0.718286,1.595982,1.075201,2.957489,2
-1.10687,-1.931929,-0.0835,-1.359193,-0.138041,2
-0.644945,0.420486,1.009352,1.194925,-0.987864,2
0.169788,-0.392232,1.23132,-1.348551,1.556336,2
-0.481271,0.264705,1.061447,1.006026,-1.024736,2
-0.734663,-0.904257,0.240392,1.153686,3.329725,2
-0.710415,-0.692926,0.19396,2.233866,-1.718289,2
-0.455811,-0.324607,1.118071,0.724009,1.489614,2
-0.797708,-0.701379,0.050133,2.308361,-1.637521,2
-0.767398,-0.67602,-0.283951,0.52979,-0.138041,2
-0.704353,-0.783496,-0.011021,0.618918,-1.749894,2
-0.49097,-0.823347,0.252849,0.938183,-0.138041,2
-0.378217,0.402372,0.201887,1.773592,-1.082679,2
-0.653432,-0.692926,1.541622,-1.444331,0.69949,2
0.951786,-0.323399,0.964053,0.625569,1.20517,2
0.421967,1.240449,0.030881,-0.172593,-0.373323,2
-0.608573,-0.30287,1.991221,-1.361854,0.701246,2
-0.600087,-0.660321,-0.026876,2.01038,-1.732336,2
0.26678,1.222335,1.058049,-1.021305,-0.433021,2
-0.362456,-0.330645,0.533707,0.895614,2.992606,2
0.036424,0.820203,0.053531,1.164329,-0.921142,2
0.749316,0.78639,0.92668,0.218507,-0.427753,2
-0.170897,-0.729154,1.209803,1.777583,1.347392,2
0.460764,1.529067,0.538236,-0.964103,-0.429509,2
-0.781947,-0.642207,1.152046,1.002036,-1.238948,2
-0.402465,0.751369,0.857599,1.636574,-0.973817,2
-0.284862,0.18621,1.819082,-1.399102,-0.620895,2
-0.624335,-0.842669,0.509924,0.48323,-0.138041,2
-0.437625,-0.404309,1.364954,-1.361854,2.657242,2
-0.597662,-0.96826,1.23585,1.599327,2.460589,2
-0.398828,-0.648245,-2.095935,-1.859375,-1.516369,2
-0.752849,-0.702587,0.45783,1.586024,-1.038783,2
-0.603724,-0.737607,-0.426645,0.899605,-0.138041,2
-0.305473,1.392608,0.341183,1.180292,-0.773652,2
-0.695866,-0.642207,0.404603,1.782904,-1.509346,2
-0.476422,-0.609601,1.360424,0.686762,2.318367,2
-0.750424,-0.597525,0.14413,1.12043,-1.493543,2
-0.539467,2.281405,0.834949,0.178599,-0.443556,2
-0.811044,-0.753306,0.746615,0.954146,-1.309181,2
-0.744362,-0.596318,-1.670118,2.344278,-1.788523,2
0.865706,0.326292,-1.337166,-0.0103,-1.152912,2
-0.667981,-0.846292,-0.399465,1.354557,1.106843,2
-0.33942,-0.731569,1.407989,0.294332,1.1841,2
-0.843779,-1.034678,0.14413,0.314286,-0.138041,2
-0.494608,-0.572166,1.059182,0.815798,-0.138041,2
-1.118994,-2.049066,-1.790162,-1.709054,-0.138041,2
-0.086029,-0.119314,0.037676,0.661487,1.303496,2
-0.362456,-1.061246,-0.260169,1.649877,1.612522,2
-1.131118,-2.120315,-1.829799,-1.618596,-0.943968,2
-0.745575,-0.627715,0.053531,1.967812,-1.718289,2
-0.722539,-0.79195,-0.06991,2.200609,1.651151,2
-0.723751,-0.089124,-0.150317,0.769238,1.935595,2
-0.635246,-0.50937,0.863261,3.228907,-1.5708,2
-0.296986,-0.348759,0.408,1.012678,3.025967,2
-0.681317,-0.27751,1.559742,1.145705,-0.138041,2
-0.30911,1.716246,0.206417,0.484561,1.131425,2
0.320126,-0.819725,1.361556,1.151026,1.724896,2
0.586854,1.456611,-0.148052,0.4819,-0.682349,2
0.361347,1.923954,0.045603,-0.908232,-0.408439,2
-0.820744,-0.299247,-0.159377,1.188273,-0.138041,2
-0.809832,-0.744853,0.780589,1.17364,-1.395216,2
-0.362456,-1.061246,-0.260169,1.651207,1.614278,2
-0.718902,-0.374118,0.214344,0.271717,-0.138041,2
-0.550378,0.117377,0.226802,0.242452,0.53093,2
-0.797708,-0.692926,0.16678,2.227214,-0.138041,2
-0.819531,-0.376534,0.016159,1.025981,-0.138041,2
-0.837717,-0.797988,-0.41985,0.270387,2.170877,2
-0.612211,-0.087916,0.94027,1.234833,-1.231924,2
-0.266676,-0.813687,0.860996,0.545753,0.61521,2
-0.709203,-0.648245,0.576741,0.443322,2.176144,2
-0.749212,-0.442952,0.163382,0.810477,-0.973817,2
-0.735875,-0.619262,0.158852,-0.007639,1.986514,2
-0.417014,-0.331852,1.053519,-1.903274,-1.586602,2
0.20131,1.672772,0.045603,-0.006309,-0.438288,2
0.130991,1.494046,0.310606,0.53112,-0.562953,2
-0.366093,-0.50937,1.01275,0.660156,-1.100237,2
-0.732238,-0.888558,-0.280554,1.378502,-1.777988,2
-0.851054,-0.8475,-0.025743,-2.182631,-0.138041,2
-0.589175,0.781559,0.489539,0.419377,2.281494,2
0.020663,1.760927,0.856466,-1.014654,-0.4418,2
-0.664344,-0.800403,0.987835,0.87433,-0.138041,2
-0.8947,-1.119211,-0.385875,-1.460294,3.238422,2
0.243744,-0.789534,1.250572,1.343915,1.189367,2
-0.903187,-1.095059,0.049001,1.969142,-1.219633,2
-0.398828,-0.176071,1.116939,0.82511,1.65993,2
-0.82923,-1.000865,-0.372285,-0.85103,-0.138041,2
-0.019347,-1.041924,1.438566,-1.248781,0.739874,2
-0.535829,-0.552844,1.841732,-1.518826,-1.026492,2
0.065521,0.525547,0.877983,-1.222176,-0.501498,2
-0.848629,-0.549221,-0.443632,1.16965,-0.138041,2
0.118867,0.508641,-0.212604,0.311626,-0.489208,2
-0.573414,-0.884935,0.798709,1.059237,3.155898,2
-0.390341,-0.586657,1.473673,-1.323276,-0.138041,2
-0.423076,-0.836631,1.470275,1.067219,1.098064,2
-0.620697,-0.490048,1.762458,0.523138,-1.249483,2
-0.675255,-0.190562,1.601644,-1.424377,-1.121307,2
-0.547953,0.500188,-1.321312,-0.99736,0.957597,2
-0.138162,0.439807,1.142986,0.435341,1.9672,2
-0.634034,-0.814894,-0.238651,0.858367,2.058504,2
-0.596449,-0.724324,0.000304,2.392168,3.63524,2
-0.595237,-0.727947,0.082976,2.285746,2.985582,2
-0.56129,-0.456236,0.043338,2.003729,-1.493543,2
-0.854691,-0.915125,0.197357,0.642863,-1.051074,2
0.389232,0.129453,0.514454,0.946164,-1.31796,2
-0.547953,-0.000968,0.936873,1.555428,-0.138041,2
-0.207269,-0.609601,1.315124,1.152356,-1.06512,2
0.583217,0.146359,1.184888,-1.224836,-0.469893,2
-0.714052,-0.401893,0.533707,2.45336,-0.138041,2
0.603827,-0.529899,0.900633,1.652538,-1.021224,2
-0.825593,-0.735192,0.499732,1.502217,-0.138041,2
0.123717,0.506226,-0.232989,0.358185,-0.138041,2
-0.82923,-0.698964,0.46236,1.534144,-0.138041,2
-0.384279,1.62326,0.16678,0.781211,0.822398,2
-1.315403,-0.749684,-0.038201,1.786895,-0.138041,2
-0.391554,-0.10603,1.942524,0.72933,-0.756094,2
-0.469147,-0.359627,0.545031,0.620248,3.577298,2
0.232833,1.832176,0.326461,0.100113,-0.433021,2
-0.632821,-0.848707,-0.274891,0.947495,-1.918454,2
-0.760123,-1.167515,-0.242049,1.276071,1.579162,2
-0.549166,0.04009,0.141865,0.559056,0.641548,2
0.200098,1.012212,0.548429,0.508506,-0.541883,2
-0.303048,-0.42363,1.420446,-1.236809,-0.534859,2
-0.412164,-1.08902,1.275487,2.687488,-1.326739,2
-0.221818,-0.705002,1.302667,1.507538,1.136692,2
-0.433988,-0.543183,-0.287349,1.060568,1.335101,2
-0.244853,0.437392,1.367219,-1.328597,-0.591046,2
-0.760123,-0.760552,0.287956,0.406075,1.968956,2
-1.62699,-2.427047,-1.829799,-1.305983,2.151563,2
0.053397,-0.692926,1.317389,1.991756,-1.079167,2
-0.252128,0.134283,1.734146,-1.469606,-0.585778,2
-0.70799,-0.707417,0.294751,1.241484,-1.19154,2
0.244957,-0.923579,1.093156,0.649514,-0.566464,2
-0.814682,-0.347551,0.141865,0.912908,-0.138041,2
-0.83408,-1.202535,-0.564808,-1.043919,1.242042,2
-0.631609,-0.782289,-0.302071,1.189604,1.652907,2
0.17585,0.264705,0.542766,0.593643,1.940863,2
-0.303048,-0.422423,1.420446,-1.236809,-0.534859,2
-0.784371,-0.884935,-0.272626,1.148365,-0.138041,2
-0.739513,-0.864406,-0.376815,2.044967,-1.437356,2
-0.104215,-0.802818,1.411386,-1.452312,0.588873,2
-0.356394,0.341991,1.206405,1.76162,-0.977329,2
-0.61706,-0.369288,0.877983,0.887632,0.983935,2
-0.429138,-0.079463,0.756807,1.531483,-1.346053,2
0.328612,-0.056518,0.440842,0.044241,0.281602,2
-0.254552,-0.759344,0.731892,0.18658,-0.82106,2
-0.169684,-0.727947,1.212068,1.780244,1.349148,2
-0.55644,-0.331852,0.738687,0.845064,-0.777164,2
-0.655857,-0.150712,1.552947,-1.645201,1.626569,2
-0.334571,-0.933239,0.026351,1.535474,-1.310937,2
-0.870452,-0.760552,-0.534231,0.453964,2.604567,2
-0.7383,-0.527484,1.874574,1.143044,2.104155,2
-0.480059,-0.68568,1.954981,0.721349,1.192879,2
-0.067843,0.187418,0.814564,-0.928186,-0.687617,2
-0.644945,-0.45382,0.138468,0.589652,-0.138041,2
-0.655857,0.448261,1.23585,1.006026,-0.803501,2
-0.40489,-0.199016,1.729616,0.944834,1.603743,2
-0.777097,-0.672397,1.090891,1.237493,-1.581335,2
-1.091109,-1.837735,-1.524027,-1.303322,1.872385,2
-0.408527,-0.412762,0.759072,-1.641211,-1.475985,2
-0.505519,-0.724324,0.873453,1.822812,-1.354832,2
0.618376,0.18621,0.167912,0.387451,2.11469,2
-0.687379,-0.767798,1.036532,-1.423046,3.621193,2
0.14069,0.518302,-0.194484,0.303644,-0.501498,2
-0.620697,-0.498502,1.53596,1.51419,2.081329,2
-0.201207,1.554427,0.750012,0.624239,-0.538371,2
-1.161428,-0.917541,-0.098223,1.594006,-1.944792,2
-0.202419,-0.098784,1.079567,-1.14635,1.05768,2
0.289816,0.145152,1.013882,1.176301,-0.91763,2
-0.852266,-0.9429,-0.003094,-0.530435,-0.138041,2
-0.287287,-0.921163,0.051266,1.528823,-1.309181,2
-0.444899,-0.603563,-0.273759,0.902265,1.586185,2
-0.815894,-0.87769,0.114685,1.278732,-0.993131,2
-0.552803,-0.988789,1.343437,0.813137,1.124401,2
-1.135968,-0.77142,0.789649,0.731991,-0.138041,2
-0.287287,0.020768,1.114674,1.435704,-0.840374,2
-0.421864,0.256251,0.961788,1.46896,-1.042294,2
-0.831655,-0.909087,0.291354,0.586991,-0.975573,2
-0.664344,-0.746061,0.045603,2.506571,-2.006246,2
-0.563715,0.178965,0.318533,2.079554,-0.138041,2
0.040061,0.478451,1.736411,-1.232818,-0.522568,2
-0.196357,1.53269,0.477082,0.642863,-0.561197,2
-0.50067,1.58824,1.409121,-1.079837,-0.448823,2
-0.347907,-0.996035,0.511057,1.389144,3.333237,2
-0.863178,-1.018979,-0.15145,1.945197,-1.247727,2
-0.364881,-0.531107,1.677521,0.821119,2.076062,2
-0.528555,-0.661528,1.582392,0.520478,0.978667,2
-0.709203,-0.824555,-0.052923,0.72667,-1.909675,2
0.385595,-0.79195,1.063712,0.315616,-0.594557,2
0.000052,0.850393,0.38535,1.438364,-0.764873,2
-1.088684,-1.917437,-0.148052,-1.324606,-0.138041,2
-0.600087,-0.259396,0.847406,0.849055,1.031342,2
-0.813469,-0.708625,0.370628,1.499557,0.999737,2
-0.014497,0.46879,0.805504,1.012678,-0.859688,2
-0.015709,-0.039612,1.26303,0.858367,1.127913,2
0.486225,1.526652,0.008231,0.617588,-0.559441,2
-0.858328,-1.040716,0.039941,0.378139,-0.138041,2
0.397719,-0.797988,1.078434,0.314286,-0.573487,2
-0.82923,-0.592695,-0.501389,0.195892,-0.138041,2
-0.515219,0.467582,0.094301,0.065526,0.386952,2
-0.881364,-1.021395,-0.08803,-0.530435,-0.138041,2
-0.147861,-0.230413,1.184888,0.154654,-0.661279,2
-0.752849,-0.71104,0.003701,-1.041259,2.460589,2
0.669297,-0.354797,-0.015551,0.318277,0.432604,2
-1.120207,-0.678435,0.788517,-0.530435,-0.138041,2
-0.626759,-0.678435,-0.063116,1.101806,-1.432089,2
0.358922,-1.120418,0.538236,2.181985,1.696802,2
-0.722539,-0.919956,0.327593,0.931531,-0.138041,2
-0.720114,-0.491256,-0.261301,1.878684,-1.995711,2
-0.727389,-0.935655,-1.514967,-1.989741,-1.242459,2
-0.688592,-0.903049,0.420458,0.855706,-0.138041,2
-1.708221,-3.122627,-1.487788,-1.39112,-0.138041,2
0.075221,0.036467,1.088626,0.930201,1.326322,2
-0.733451,-0.36808,-0.09256,1.725702,-1.270552,2
0.291028,1.147464,0.229067,-1.010663,-0.392637,2
-0.61706,-0.921163,0.720567,1.725702,2.962757,2
-0.697079,-0.841461,1.500853,0.585661,0.915457,2
-0.709203,-0.940485,0.392145,-1.790201,4.028546,2
-0.83893,-0.789534,0.081843,0.63089,-1.456671,2
-0.333358,0.99289,0.15772,0.271717,-0.847397,2
-0.36973,-0.861991,1.345702,0.771899,-1.098481,2
-0.507944,0.001447,1.182623,0.674789,1.264868,2
-0.423076,0.137906,1.547285,1.151026,-1.219633,2
-0.784371,-0.657906,-0.265831,-0.06085,1.442207,2
0.243744,-0.789534,1.250572,1.343915,1.187611,2
-0.410952,0.293687,1.959511,-1.450982,0.567803,2
-0.71284,-0.892181,0.120348,2.072903,-0.138041,2
-0.716477,-0.456236,0.030881,2.79657,-0.138041,2
-0.387916,-1.096266,-0.460619,1.362539,2.269203,2
-0.517643,-0.38861,0.589199,1.140384,1.235019,2
-0.459448,-0.640999,0.093168,1.402447,-1.885093,2
-0.813469,-0.816102,-0.354165,0.415387,-0.138041,2
-0.527343,2.280197,1.058049,-1.075846,-0.440044,2
-0.454598,0.358898,1.634486,-1.230157,-0.761361,2
-0.507944,0.090809,0.783987,1.974463,-0.138041,2
-0.457023,-0.892181,0.346846,2.269783,-0.138041,2
-0.663131,-0.651868,-0.398332,0.880981,-1.047562,2
0.129779,0.329915,1.380809,0.613597,-0.566464,2
-0.529767,-0.673604,1.360424,1.689785,2.564183,2
-0.587963,-0.468312,0.158852,0.645523,1.240286,2
-0.454598,-0.677227,1.643546,0.455295,0.997981,2
0.006114,0.105301,0.016159,-0.044887,1.335101,2
-0.846204,-0.825763,0.229067,0.724009,-0.138041,2
-0.731026,-0.636169,0.005966,1.728363,1.342124,2
-0.861965,-1.022602,-0.280554,0.919559,-0.138041,2
-0.812257,-0.747268,0.19396,2.261801,-1.405751,2
-0.528555,2.076112,-1.501377,0.879651,-0.752582,2
-0.733451,-0.794365,1.713761,-1.556073,-1.725313,2
-0.823168,-1.163892,-0.214869,1.264099,3.162921,2
-0.169684,-0.748476,1.317389,0.701395,0.801328,2
-0.745575,-0.579411,0.154322,1.274741,-0.138041,2
-0.687379,-0.772628,2.084085,1.278732,1.72314,2
-0.415802,-0.16158,0.076181,0.995384,-1.047562,2
-0.595237,-0.138635,0.12148,2.015701,-1.374147,2
-0.874089,-0.683265,-0.533099,0.682771,2.183168,2
-0.614635,-0.870444,0.562019,0.503184,-0.138041,2
-0.341845,-0.18694,1.064844,1.265429,-0.138041,2
0.08007,-1.124041,1.225658,0.468597,0.541465,2
-0.735875,-0.619262,0.158852,-1.053231,1.986514,2
-0.762548,-0.498502,0.004834,1.197585,1.401823,2
-0.858328,-0.974298,-0.216002,1.558088,1.42816,2
0.315276,1.781456,-0.109548,0.022957,0.235951,2
-0.455811,0.104093,1.030869,0.492542,1.105087,2
-0.236366,-0.249735,0.776059,1.181622,2.19897,2
-0.07148,-0.27751,0.925548,0.653505,-1.319716,2
-0.860753,-0.678435,-0.501389,0.239791,-0.138041,2
-0.387916,-0.432083,-1.612361,-1.379147,0.411534,2
0.420755,0.148775,1.293607,0.408735,0.520395,2
-0.550378,-0.884935,1.879104,0.690752,1.542289,2
-0.31881,0.931302,0.086373,-0.881627,-0.58929,2
-0.649795,-0.148296,2.184876,-1.409744,1.213949,2
-0.424288,-0.858368,1.052387,1.224191,2.648463,2
0.053397,1.324982,1.047857,0.259745,-0.461114,2
-0.783159,-0.919956,-0.168437,2.019692,-1.433845,2
0.178275,0.711518,0.795312,0.455295,0.936527,2
-0.619485,-0.790742,1.515575,0.661487,0.822398,2
0.218284,-0.289586,0.42612,0.469928,-0.627918,2
-0.535829,-0.552844,1.841732,-1.518826,-1.026492,2
-0.629184,-0.656698,0.018424,2.437397,-2.153736,2
-0.361244,0.087187,1.802095,0.649514,-0.664791,2
0.287391,1.25011,0.892706,-1.057222,-0.424242,2
-1.759142,-2.584035,-1.960036,-1.68511,-0.991375,2
-0.769823,-0.921163,-0.283951,0.955476,1.803908,2
-0.766185,-1.010526,-0.420982,1.331943,-1.451403,2
-0.356394,0.343199,1.206405,1.76295,-0.979085,2
